timestamp,project_id,project,event_type,reason,precision,added,modified,deleted,sample_files
2026-04-22T03:52:47-06:00,proyectia,PROYECTIA (Command Center),historical_activity,initial_backfill,estimated,0,2,0,"info vieja/15_Proyectia/_❤️❤️❤️ documentos/centralized_audit/Ethyria_Icons/ChatGPT Image 22 abr 2026, 03_25_57 a.m..png; info vieja/15_Proyectia/_❤️❤️❤️ documentos/centralized_audit/Ethyria_Icons/procede_en_acomodar_202604220352.jpeg"
2026-04-22T13:53:53-06:00,retriver,Retriver,historical_activity,initial_backfill,estimated,0,1,0,Retriever/Database/Daniel/IMG/71d787b337fab1fef35f5f91d87d85b4.jpg
