timestamp,project_id,project,event_type,reason,precision,added,modified,deleted,sample_files
2026-03-20T17:38:54-06:00,faast,FAAST / SLAP!FAAST,historical_activity,initial_backfill,estimated,0,3,0,Slap!FaastV1/frontend/postcss.config.js; Slap!FaastV1/frontend/postcss.config.mjs; Slap!FaastV1/frontend/vite.config.ts
2026-03-20T17:45:10-06:00,coraline,CORALINE (Pink Palace),historical_activity,initial_backfill,estimated,0,1,0,personaje coraline.max
