timestamp,project_id,project,event_type,reason,precision,added,modified,deleted,sample_files
2026-05-25T23:34:11-06:00,ethyria,ETHYRIA (IA Evolutiva),historical_activity,initial_backfill,estimated,0,76,0,.env.local; scripts/Smoke-RC10-1-Native-LlamaCpp.ps1; scripts/Smoke-RC10-2-Model-Registry-Tuning.ps1; scripts/Smoke-RC10-3-Remote-Provider.ps1
