timestamp,project_id,project,event_type,reason,precision,added,modified,deleted,sample_files
2026-07-10T00:07:46-06:00,asteria,Asteria,file_change,startup_catchup,exact,2,0,0,_codex_backup_20260602-204359; _codex_backup_phase9_phase10_20260603-022816
2026-07-10T00:08:30-06:00,proyectia,PROYECTIA (Command Center),file_change,startup_catchup,exact,4,0,0,Proyec[tdh]ia-tsk DEV/BACKUP_RESTORE_SYSTEM.md; Proyec[tdh]ia-tsk DEV/src-tauri/crates/proyectia_core/src/backup_engine.rs; proyectia-tsk/BACKUP_RESTORE_SYSTEM.md; proyectia-tsk/src-tauri/crates/proyectia_core/src/backup_engine.rs
2026-07-10T00:08:37-06:00,pulsar-tiktok,PULSAR TIKTOK,file_change,startup_catchup,exact,1,0,0,scripts/backup_snapshots.py
2026-07-10T00:08:40-06:00,react-bite,REACTBITE (Micro-app Runtime),file_change,startup_catchup,exact,2,0,0,nueva implementacion/💬reactbite_18-may/release/win-unpacked/snapshot_blob.bin; reactbite-fusion/.git
2026-07-10T00:08:56-06:00,reflectia,REFLECTIA (Luxury Simulation),file_change,startup_catchup,exact,1,0,0,ReplIA/airplay_reference/Airplay.Core2/.git
2026-07-10T23:31:32-06:00,vivo-promotor,Vivo Promotor,file_change,manual_api,exact,30,0,0,task.md; tmp-apk-appearance.png; tmp-apk-calendar.png; tmp-apk-catalog.png
2026-07-10T23:31:44-06:00,asteria,Asteria,file_change,manual_api,exact,2,0,0,_codex_backup_20260602-204359; _codex_backup_phase9_phase10_20260603-022816
2026-07-10T23:31:55-06:00,proyectia,PROYECTIA (Command Center),file_change,manual_api,exact,4,0,0,Proyec[tdh]ia-tsk DEV/BACKUP_RESTORE_SYSTEM.md; Proyec[tdh]ia-tsk DEV/src-tauri/crates/proyectia_core/src/backup_engine.rs; proyectia-tsk/BACKUP_RESTORE_SYSTEM.md; proyectia-tsk/src-tauri/crates/proyectia_core/src/backup_engine.rs
2026-07-10T23:31:57-06:00,pulsar-tiktok,PULSAR TIKTOK,file_change,manual_api,exact,1,0,0,scripts/backup_snapshots.py
2026-07-10T23:31:58-06:00,react-bite,REACTBITE (Micro-app Runtime),file_change,manual_api,exact,2,0,0,nueva implementacion/💬reactbite_18-may/release/win-unpacked/snapshot_blob.bin; reactbite-fusion/.git
2026-07-10T23:32:04-06:00,reflectia,REFLECTIA (Luxury Simulation),file_change,manual_api,exact,1,0,0,ReplIA/airplay_reference/Airplay.Core2/.git
2026-07-10T23:34:03-06:00,asteria,Asteria,file_change,nightly_2330,exact,2,0,0,_codex_backup_20260602-204359; _codex_backup_phase9_phase10_20260603-022816
2026-07-10T23:34:12-06:00,proyectia,PROYECTIA (Command Center),file_change,nightly_2330,exact,4,0,0,Proyec[tdh]ia-tsk DEV/BACKUP_RESTORE_SYSTEM.md; Proyec[tdh]ia-tsk DEV/src-tauri/crates/proyectia_core/src/backup_engine.rs; proyectia-tsk/BACKUP_RESTORE_SYSTEM.md; proyectia-tsk/src-tauri/crates/proyectia_core/src/backup_engine.rs
2026-07-10T23:34:15-06:00,pulsar-tiktok,PULSAR TIKTOK,file_change,nightly_2330,exact,1,0,0,scripts/backup_snapshots.py
2026-07-10T23:34:16-06:00,react-bite,REACTBITE (Micro-app Runtime),file_change,nightly_2330,exact,2,0,0,nueva implementacion/💬reactbite_18-may/release/win-unpacked/snapshot_blob.bin; reactbite-fusion/.git
2026-07-10T23:34:21-06:00,reflectia,REFLECTIA (Luxury Simulation),file_change,nightly_2330,exact,1,0,0,ReplIA/airplay_reference/Airplay.Core2/.git
