timestamp,project_id,project,event_type,reason,precision,added,modified,deleted,sample_files
2026-07-14T07:10:39-06:00,vivo-promotor,Vivo Promotor,file_change,manual_api,exact,13,17,13,android/app/src/main/assets/public/assets/CalendarFormMode-C23Wez1K.js; android/app/src/main/assets/public/assets/CalendarSection-CPMDi_A1.js; android/app/src/main/assets/public/assets/CatalogSection-QdnkaMo-.js; android/app/src/main/assets/public/assets/PiggyBankSection-B2dI76FG.js; DESIGN.md; android/app/build.gradle; android/app/capacitor.build.gradle; android/app/src/main/assets/capacitor.config.json; android/app/src/main/assets/public/assets/CalendarFormMode-DViPCuku.js; android/app/src/main/assets/public/assets/CalendarSection-Ci54BkBL.js
2026-07-14T07:10:51-06:00,asteria,Asteria,file_change,manual_api,exact,2,0,0,_codex_backup_20260602-204359; _codex_backup_phase9_phase10_20260603-022816
2026-07-14T07:10:58-06:00,proyectia,PROYECTIA (Command Center),file_change,manual_api,exact,4,0,0,Proyec[tdh]ia-tsk DEV/BACKUP_RESTORE_SYSTEM.md; Proyec[tdh]ia-tsk DEV/src-tauri/crates/proyectia_core/src/backup_engine.rs; proyectia-tsk/BACKUP_RESTORE_SYSTEM.md; proyectia-tsk/src-tauri/crates/proyectia_core/src/backup_engine.rs
2026-07-14T07:11:01-06:00,pulsar-tiktok,PULSAR TIKTOK,file_change,manual_api,exact,1,0,0,scripts/backup_snapshots.py
2026-07-14T07:11:02-06:00,react-bite,REACTBITE (Micro-app Runtime),file_change,manual_api,exact,2,0,0,nueva implementacion/💬reactbite_18-may/release/win-unpacked/snapshot_blob.bin; reactbite-fusion/.git
2026-07-14T07:11:07-06:00,reflectia,REFLECTIA (Luxury Simulation),file_change,manual_api,exact,1,0,0,ReplIA/airplay_reference/Airplay.Core2/.git
